id,fiscal_year,budget_stage,agency,region,province,city_municipality,possible_congressional_district,implementing_office,project_title,project_type,amount,amount_display,location_clarity,title_specificity,needs_manual_review_score,review_label,review_reason,is_large_allocation_score,citizen_readability,source_name,source_url,source_page,source_pdf_page,row_level,parent_row_id,is_leaf,extraction_confidence,extraction_note,raw_text
DPWH-2026-028-00271,2026,NEP,DPWH,Region IVA - CALABARZON,,,,Cavite District Engineering Office,Preventive Maintenance - Primary Roads,road,12950000.0,"₱12,950,000",clear,broad,0.76,,,,moderate,DBM FY 2026 NEP DPWH Expenditure Program,https://www.dbm.gov.ph/wp-content/uploads/NEP2026/DPWH/DPWH.pdf,741,28,office_allocation,DPWH-2026-028-00270,1,source_linked,Coordinate-extracted from the official PDF; check the source page before interpretation.,Cavite District Engineering Office
DPWH-2026-022-00160,2026,NEP,DPWH,Region I - Ilocos,,,,,"Regional Support   ( Planning and Design, Construction, Maintenance and Material Quality Control and Hydrology Division )",unknown,12837000.0,"₱12,837,000",region_only,broad,0.78,Broad Project Title,Jev offline data-clarity decision. Check the official source page.,,moderate,DBM FY 2026 NEP DPWH Expenditure Program,https://www.dbm.gov.ph/wp-content/uploads/NEP2026/DPWH/DPWH.pdf,735,22,regional_summary,DPWH-2026-022-00157,0,coordinate_extracted,Coordinate-extracted from the official PDF; check the source page before interpretation.,Region I - Ilocos
DPWH-2026-022-00161,2026,NEP,DPWH,Region I - Ilocos,,,,,Regional Office I - Proper,unknown,12837000.0,"₱12,837,000",region_only,broad,0.87,Broad Project Title,Jev offline data-clarity decision. Check the official source page.,,moderate,DBM FY 2026 NEP DPWH Expenditure Program,https://www.dbm.gov.ph/wp-content/uploads/NEP2026/DPWH/DPWH.pdf,735,22,budget_line,DPWH-2026-022-00160,1,coordinate_extracted,Coordinate-extracted from the official PDF; check the source page before interpretation.,Regional Office I - Proper
DPWH-2026-024-00201,2026,NEP,DPWH,Region IVA - CALABARZON,,,,,"Testing Materials   Needed in Road, Bridge and Building Construction and Other Public Works Projects",bridge,12807000.0,"₱12,807,000",region_only,broad,0.68,,,,moderate,DBM FY 2026 NEP DPWH Expenditure Program,https://www.dbm.gov.ph/wp-content/uploads/NEP2026/DPWH/DPWH.pdf,737,24,regional_summary,DPWH-2026-023-00190,0,coordinate_extracted,Coordinate-extracted from the official PDF; check the source page before interpretation.,Region IVA - CALABARZON
DPWH-2026-024-00202,2026,NEP,DPWH,Region IVA - CALABARZON,,,,,Regional Office IVA - Proper,other,12807000.0,"₱12,807,000",region_only,broad,0.87,Broad Project Title,Jev offline data-clarity decision. Check the official source page.,,moderate,DBM FY 2026 NEP DPWH Expenditure Program,https://www.dbm.gov.ph/wp-content/uploads/NEP2026/DPWH/DPWH.pdf,737,24,budget_line,DPWH-2026-024-00201,1,coordinate_extracted,Coordinate-extracted from the official PDF; check the source page before interpretation.,Regional Office IVA - Proper
DPWH-2026-122-01484,2026,NEP,DPWH,Region IVA - CALABARZON,,,,Batangas 1st District Engineering Office,Special Road Fund - Motor Vehicle User's Charge ( MVUC ) as per R.A. 11239,road,12799000.0,"₱12,799,000",clear,broad,0.7,,,,moderate,DBM FY 2026 NEP DPWH Expenditure Program,https://www.dbm.gov.ph/wp-content/uploads/NEP2026/DPWH/DPWH.pdf,835,122,office_allocation,DPWH-2026-122-01483,1,source_linked,Coordinate-extracted from the official PDF; check the source page before interpretation.,Batangas 1st District Engineering Office
DPWH-2026-062-00653,2026,NEP,DPWH,Region VII - Central Visayas,,,,Bohol 3rd District Engineering Office,Construction /   Upgrading / Rehabilitation of Drainage along National Roads - Secondary Roads,drainage,12662000.0,"₱12,662,000",clear,specific,0.81,Needs Manual Review,Jev offline data-clarity decision. Check the official source page.,,moderate,DBM FY 2026 NEP DPWH Expenditure Program,https://www.dbm.gov.ph/wp-content/uploads/NEP2026/DPWH/DPWH.pdf,775,62,office_allocation,DPWH-2026-062-00651,1,source_linked,Coordinate-extracted from the official PDF; check the source page before interpretation.,Bohol 3rd District Engineering Office
DPWH-2026-046-00486,2026,NEP,DPWH,Region III - Central Luzon,,,,Zambales 2nd District Engineering Office,Rehabilitation /   Reconstruction / Upgrading of Damaged Paved Roads - Tertiary Roads,road,12401000.0,"₱12,401,000",clear,specific,0.75,,,,moderate,DBM FY 2026 NEP DPWH Expenditure Program,https://www.dbm.gov.ph/wp-content/uploads/NEP2026/DPWH/DPWH.pdf,759,46,office_allocation,DPWH-2026-046-00479,1,source_linked,Coordinate-extracted from the official PDF; check the source page before interpretation.,Zambales 2nd District Engineering Office
DPWH-2026-062-00652,2026,NEP,DPWH,Region VII - Central Visayas,,,,Bohol 1st District Engineering Office,Construction /   Upgrading / Rehabilitation of Drainage along National Roads - Secondary Roads,drainage,12325000.0,"₱12,325,000",clear,specific,0.79,,,,moderate,DBM FY 2026 NEP DPWH Expenditure Program,https://www.dbm.gov.ph/wp-content/uploads/NEP2026/DPWH/DPWH.pdf,775,62,office_allocation,DPWH-2026-062-00651,1,source_linked,Coordinate-extracted from the official PDF; check the source page before interpretation.,Bohol 1st District Engineering Office
DPWH-2026-062-00634,2026,NEP,DPWH,Region IVB - MIMAROPA,,,,Mindoro Occidental District Engineering Office,Construction /   Upgrading / Rehabilitation of Drainage along National Roads - Secondary Roads,drainage,12100000.0,"₱12,100,000",clear,specific,0.78,,,,moderate,DBM FY 2026 NEP DPWH Expenditure Program,https://www.dbm.gov.ph/wp-content/uploads/NEP2026/DPWH/DPWH.pdf,775,62,office_allocation,DPWH-2026-062-00633,1,source_linked,Coordinate-extracted from the official PDF; check the source page before interpretation.,Mindoro Occidental District Engineering Office
DPWH-2026-034-00346,2026,NEP,DPWH,Region XIII - CARAGA,,,,Dinagat Islands District Engineering Office,Preventive   Maintenance - Secondary Roads,road,12097000.0,"₱12,097,000",clear,broad,0.75,,,,moderate,DBM FY 2026 NEP DPWH Expenditure Program,https://www.dbm.gov.ph/wp-content/uploads/NEP2026/DPWH/DPWH.pdf,747,34,office_allocation,DPWH-2026-034-00345,1,source_linked,Coordinate-extracted from the official PDF; check the source page before interpretation.,Dinagat Islands District Engineering Office
DPWH-2026-050-00526,2026,NEP,DPWH,Region IX - Zamboanga Peninsula,,,,,Zamboanga del Norte 2nd District Engineering office,other,12000000.0,"₱12,000,000",partial,broad,0.73,Broad Project Title,Jev offline data-clarity decision. Check the official source page.,,moderate,DBM FY 2026 NEP DPWH Expenditure Program,https://www.dbm.gov.ph/wp-content/uploads/NEP2026/DPWH/DPWH.pdf,763,50,budget_line,DPWH-2026-050-00524,1,coordinate_extracted,Coordinate-extracted from the official PDF; check the source page before interpretation.,Zamboanga del Norte 2nd District Engineering office
DPWH-2026-091-01127,2026,NEP,DPWH,Cordillera Administrative Region (CAR),,,,Baguio City District Engineering Office,Rehabilitation /   Major Repair of Permanent Bridges,bridge,12000000.0,"₱12,000,000",clear,broad,0.69,,,,moderate,DBM FY 2026 NEP DPWH Expenditure Program,https://www.dbm.gov.ph/wp-content/uploads/NEP2026/DPWH/DPWH.pdf,804,91,office_allocation,DPWH-2026-091-01126,1,source_linked,Coordinate-extracted from the official PDF; check the source page before interpretation.,Baguio City District Engineering Office
DPWH-2026-114-01369,2026,NEP,DPWH,Region XI - Davao,,,,Davao Oriental 2nd District Engineering Office,Construction / Improvement of Access Roads leading to Declared Tourism Destinations,road,12000000.0,"₱12,000,000",clear,specific,0.74,,,,moderate,DBM FY 2026 NEP DPWH Expenditure Program,https://www.dbm.gov.ph/wp-content/uploads/NEP2026/DPWH/DPWH.pdf,827,114,office_allocation,DPWH-2026-112-01358,1,source_linked,Coordinate-extracted from the official PDF; check the source page before interpretation.,Davao Oriental 2nd District Engineering Office
DPWH-2026-081-00927,2026,NEP,DPWH,Region IVA - CALABARZON,,,,Laguna 3rd District Engineering Office,off -   Carriageway Improvement - Primary Roads,road,11956000.0,"₱11,956,000",clear,broad,0.85,Needs Manual Review,Jev offline data-clarity decision. Check the official source page.,,moderate,DBM FY 2026 NEP DPWH Expenditure Program,https://www.dbm.gov.ph/wp-content/uploads/NEP2026/DPWH/DPWH.pdf,794,81,office_allocation,DPWH-2026-081-00925,1,source_linked,Coordinate-extracted from the official PDF; check the source page before interpretation.,Laguna 3rd District Engineering Office
DPWH-2026-074-00839,2026,NEP,DPWH,Region X - Northern Mindanao,,,,Bukidnon 2nd District Engineering Office,Road Widening -   Tertiary Roads,road,11818000.0,"₱11,818,000",clear,specific,0.83,Needs Manual Review,Jev offline data-clarity decision. Check the official source page.,,moderate,DBM FY 2026 NEP DPWH Expenditure Program,https://www.dbm.gov.ph/wp-content/uploads/NEP2026/DPWH/DPWH.pdf,787,74,office_allocation,DPWH-2026-074-00837,1,source_linked,Coordinate-extracted from the official PDF; check the source page before interpretation.,Bukidnon 2nd District Engineering Office
DPWH-2026-108-01280,2026,NEP,DPWH,Region IVB - MIMAROPA,,,,Palawan 1st District Engineering Office,Construction /   Improvement of Access Roads leading to Airports,road,11760000.0,"₱11,760,000",partial,specific,0.78,,,,moderate,DBM FY 2026 NEP DPWH Expenditure Program,https://www.dbm.gov.ph/wp-content/uploads/NEP2026/DPWH/DPWH.pdf,821,108,office_allocation,DPWH-2026-108-01279,1,source_linked,Coordinate-extracted from the official PDF; check the source page before interpretation.,Palawan 1st District Engineering Office
DPWH-2026-058-00594,2026,NEP,DPWH,Region XIII - CARAGA,,,,Surigao del Norte 2nd District Engineering Office,"Rehabilitation 7 Reconstruction of Roads with Slips, Slope Collapse and Landslide - Tertiary Roads :",road,11500000.0,"₱11,500,000",clear,specific,0.8,Needs Manual Review,Jev offline data-clarity decision. Check the official source page.,,moderate,DBM FY 2026 NEP DPWH Expenditure Program,https://www.dbm.gov.ph/wp-content/uploads/NEP2026/DPWH/DPWH.pdf,771,58,office_allocation,DPWH-2026-058-00590,1,source_linked,Coordinate-extracted from the official PDF; check the source page before interpretation.,Surigao del Norte 2nd District Engineering Office
DPWH-2026-029-00298,2026,NEP,DPWH,Region X - Northern Mindanao,,,,,Lanao del Norte 2nd District Engineering office,other,11325000.0,"₱11,325,000",partial,broad,0.75,Broad Project Title,Jev offline data-clarity decision. Check the official source page.,,moderate,DBM FY 2026 NEP DPWH Expenditure Program,https://www.dbm.gov.ph/wp-content/uploads/NEP2026/DPWH/DPWH.pdf,742,29,budget_line,DPWH-2026-029-00295,1,coordinate_extracted,Coordinate-extracted from the official PDF; check the source page before interpretation.,Lanao del Norte 2nd District Engineering office
DPWH-2026-154-01755,2026,NEP,DPWH,Region VII - Central Visayas,,,,Cebu 4th District Engineering Office,Sustainable   Infrastructure Projects Alleviating Gaps ( SIPAG ) - Flood Mitigation Structures protecting Major / Strategic Public Buildings / Facilities,flood_control,11300000.0,"₱11,300,000",clear,broad,0.8,Needs Manual Review,Jev offline data-clarity decision. Check the official source page.,,moderate,DBM FY 2026 NEP DPWH Expenditure Program,https://www.dbm.gov.ph/wp-content/uploads/NEP2026/DPWH/DPWH.pdf,867,154,office_allocation,DPWH-2026-154-01752,1,source_linked,Coordinate-extracted from the official PDF; check the source page before interpretation.,Cebu 4th District Engineering Office
DPWH-2026-060-00622,2026,NEP,DPWH,Region XII - SOCCSKSARGEN,,,,Cotabato 1st District Engineering Office,Construction /   Upgrading / Rehabilitation of Drainage along National Roads - Primary Roads,drainage,11000000.0,"₱11,000,000",clear,specific,0.77,,,,moderate,DBM FY 2026 NEP DPWH Expenditure Program,https://www.dbm.gov.ph/wp-content/uploads/NEP2026/DPWH/DPWH.pdf,773,60,office_allocation,DPWH-2026-060-00621,1,source_linked,Coordinate-extracted from the official PDF; check the source page before interpretation.,Cotabato 1st District Engineering Office
DPWH-2026-081-00926,2026,NEP,DPWH,Region IVA - CALABARZON,,,,Laguna 2nd District Engineering Office,off -   Carriageway Improvement - Primary Roads,road,10665000.0,"₱10,665,000",clear,broad,0.86,Needs Manual Review,Jev offline data-clarity decision. Check the official source page.,,moderate,DBM FY 2026 NEP DPWH Expenditure Program,https://www.dbm.gov.ph/wp-content/uploads/NEP2026/DPWH/DPWH.pdf,794,81,office_allocation,DPWH-2026-081-00925,1,source_linked,Coordinate-extracted from the official PDF; check the source page before interpretation.,Laguna 2nd District Engineering Office
DPWH-2026-050-00533,2026,NEP,DPWH,Region X - Northern Mindanao,,,,Lanao del Norte 2nd District Engineering Office,"Rehabilitation / Slips, Reconstruction of Roads with Slope Collapse and Landslide - Primary Roads",road,10534000.0,"₱10,534,000",clear,specific,0.77,,,,moderate,DBM FY 2026 NEP DPWH Expenditure Program,https://www.dbm.gov.ph/wp-content/uploads/NEP2026/DPWH/DPWH.pdf,763,50,office_allocation,DPWH-2026-050-00529,1,source_linked,Coordinate-extracted from the official PDF; check the source page before interpretation.,Lanao del Norte 2nd District Engineering Office
DPWH-2026-109-01294,2026,NEP,DPWH,Region XI - Davao,,,,,Construction /   Improvement of Access Roads leading to Seaports,road,10500000.0,"₱10,500,000",region_only,specific,0.75,,,,moderate,DBM FY 2026 NEP DPWH Expenditure Program,https://www.dbm.gov.ph/wp-content/uploads/NEP2026/DPWH/DPWH.pdf,822,109,regional_summary,DPWH-2026-108-01282,0,coordinate_extracted,Coordinate-extracted from the official PDF; check the source page before interpretation.,Region XI - Davao
DPWH-2026-109-01295,2026,NEP,DPWH,Region XI - Davao,,,,,Davao del Norte 2nd District Engineering office,other,10500000.0,"₱10,500,000",partial,broad,0.75,Broad Project Title,Jev offline data-clarity decision. Check the official source page.,,moderate,DBM FY 2026 NEP DPWH Expenditure Program,https://www.dbm.gov.ph/wp-content/uploads/NEP2026/DPWH/DPWH.pdf,822,109,budget_line,DPWH-2026-109-01294,1,coordinate_extracted,Coordinate-extracted from the official PDF; check the source page before interpretation.,Davao del Norte 2nd District Engineering office
DPWH-2026-030-00330,2026,NEP,DPWH,Region II - Cagayan Valley,,,,Quirino District Engineering Office,Preventive   Maintenance - Secondary Roads,road,10434000.0,"₱10,434,000",clear,broad,0.77,,,,moderate,DBM FY 2026 NEP DPWH Expenditure Program,https://www.dbm.gov.ph/wp-content/uploads/NEP2026/DPWH/DPWH.pdf,743,30,office_allocation,DPWH-2026-030-00328,1,source_linked,Coordinate-extracted from the official PDF; check the source page before interpretation.,Quirino District Engineering Office
DPWH-2026-070-00754,2026,NEP,DPWH,Region IVB - MIMAROPA,,,,Palawan 2nd District Engineering Office,Road Widening -   Secondary Roads,road,10400000.0,"₱10,400,000",clear,specific,0.83,Needs Manual Review,Jev offline data-clarity decision. Check the official source page.,,moderate,DBM FY 2026 NEP DPWH Expenditure Program,https://www.dbm.gov.ph/wp-content/uploads/NEP2026/DPWH/DPWH.pdf,783,70,office_allocation,DPWH-2026-070-00752,1,source_linked,Coordinate-extracted from the official PDF; check the source page before interpretation.,Palawan 2nd District Engineering Office
DPWH-2026-038-00374,2026,NEP,DPWH,National Capital Region (NCR),,,,,Metro Manila 2nd District Engineering office,other,10293000.0,"₱10,293,000",partial,broad,0.75,Broad Project Title,Jev offline data-clarity decision. Check the official source page.,,moderate,DBM FY 2026 NEP DPWH Expenditure Program,https://www.dbm.gov.ph/wp-content/uploads/NEP2026/DPWH/DPWH.pdf,751,38,budget_line,DPWH-2026-038-00372,1,coordinate_extracted,Coordinate-extracted from the official PDF; check the source page before interpretation.,Metro Manila 2nd District Engineering office
DPWH-2026-068-00719,2026,NEP,DPWH,Region XI - Davao,,,,Davao Oriental 2nd District Engineering Office,Road Widening -   Primary Roads,road,10230000.0,"₱10,230,000",clear,broad,0.83,Needs Manual Review,Jev offline data-clarity decision. Check the official source page.,,moderate,DBM FY 2026 NEP DPWH Expenditure Program,https://www.dbm.gov.ph/wp-content/uploads/NEP2026/DPWH/DPWH.pdf,781,68,office_allocation,DPWH-2026-068-00717,1,source_linked,Coordinate-extracted from the official PDF; check the source page before interpretation.,Davao Oriental 2nd District Engineering Office
DPWH-2026-040-00387,2026,NEP,DPWH,Region X - Northern Mindanao,,,,Misamis Occidental District Engineering Office,Rehabilitation /   Reconstruction / Upgrading of Damaged Paved Roads - Primary Roads,road,10071000.0,"₱10,071,000",clear,specific,0.75,,,,moderate,DBM FY 2026 NEP DPWH Expenditure Program,https://www.dbm.gov.ph/wp-content/uploads/NEP2026/DPWH/DPWH.pdf,753,40,office_allocation,DPWH-2026-040-00380,1,source_linked,Coordinate-extracted from the official PDF; check the source page before interpretation.,Misamis Occidental District Engineering Office
DPWH-2026-025-00229,2026,NEP,DPWH,National Capital Region (NCR),,,,,"Maintenance, Repair  and Rehabilitation of Infrastructure Facilities - Flood Control and Drainage Systems, Structures and Related Facilities Nationwide Flood Control and Sabo Engineering Center",flood_control,10000000.0,"₱10,000,000",region_only,broad,0.76,,,,moderate,DBM FY 2026 NEP DPWH Expenditure Program,https://www.dbm.gov.ph/wp-content/uploads/NEP2026/DPWH/DPWH.pdf,738,25,program_summary,,0,coordinate_extracted,Coordinate-extracted from the official PDF; check the source page before interpretation.,"Maintenance, Repair  and Rehabilitation of Infrastructure Facilities - Flood Control and Drainage Systems, Structures and Related Facilities Nationwide Flood Control and Sabo Engineering Center"
DPWH-2026-025-00230,2026,NEP,DPWH,National Capital Region (NCR),,,,,"Maintenance, Repair   and Rehabilitation of Infrastructure Facilities - Flood Control and Drainage Systems, Structures and Related Facilities Nationwide Flood Control and Sabo Engineering Center",flood_control,10000000.0,"₱10,000,000",region_only,broad,0.75,,,,moderate,DBM FY 2026 NEP DPWH Expenditure Program,https://www.dbm.gov.ph/wp-content/uploads/NEP2026/DPWH/DPWH.pdf,738,25,regional_summary,DPWH-2026-025-00229,0,coordinate_extracted,Coordinate-extracted from the official PDF; check the source page before interpretation.,National Capital Region (NCR)
DPWH-2026-025-00231,2026,NEP,DPWH,National Capital Region (NCR),,,,Central Office,"Maintenance, Repair   and Rehabilitation of Infrastructure Facilities - Flood Control and Drainage Systems, Structures and Related Facilities Nationwide Flood Control and Sabo Engineering Center",flood_control,10000000.0,"₱10,000,000",region_only,broad,0.72,,,,moderate,DBM FY 2026 NEP DPWH Expenditure Program,https://www.dbm.gov.ph/wp-content/uploads/NEP2026/DPWH/DPWH.pdf,738,25,office_allocation,DPWH-2026-025-00230,1,source_linked,Coordinate-extracted from the official PDF; check the source page before interpretation.,Central Office
DPWH-2026-040-00400,2026,NEP,DPWH,National Capital Region (NCR),,,,Malabon-Navotas District Engineering Office,Rehabilitation /   Reconstruction / Upgrading of Damaged Paved Roads - Secondary Roads,road,10000000.0,"₱10,000,000",clear,specific,0.68,,,,moderate,DBM FY 2026 NEP DPWH Expenditure Program,https://www.dbm.gov.ph/wp-content/uploads/NEP2026/DPWH/DPWH.pdf,753,40,office_allocation,DPWH-2026-040-00398,1,source_linked,Coordinate-extracted from the official PDF; check the source page before interpretation.,Malabon-Navotas District Engineering Office
DPWH-2026-056-00587,2026,NEP,DPWH,Negros Island Region,,,,Negros Occidental 1st District Engineering Office,"Rehabilitation 7 Reconstruction of Roads with Slips, Slope Collapse and Landslide - Tertiary Roads :",road,10000000.0,"₱10,000,000",clear,specific,0.8,Needs Manual Review,Jev offline data-clarity decision. Check the official source page.,,moderate,DBM FY 2026 NEP DPWH Expenditure Program,https://www.dbm.gov.ph/wp-content/uploads/NEP2026/DPWH/DPWH.pdf,769,56,office_allocation,DPWH-2026-056-00586,1,source_linked,Coordinate-extracted from the official PDF; check the source page before interpretation.,Negros Occidental 1st District Engineering Office
DPWH-2026-058-00602,2026,NEP,DPWH,Region I - Ilocos,,,,Ilocos Sur 2nd District Engineering Office,Construction /   Upgrading / Rehabilitation of Drainage along National Roads - Primary Roads,drainage,10000000.0,"₱10,000,000",clear,specific,0.78,,,,moderate,DBM FY 2026 NEP DPWH Expenditure Program,https://www.dbm.gov.ph/wp-content/uploads/NEP2026/DPWH/DPWH.pdf,771,58,office_allocation,DPWH-2026-058-00600,1,source_linked,Coordinate-extracted from the official PDF; check the source page before interpretation.,Ilocos Sur 2nd District Engineering Office
DPWH-2026-062-00632,2026,NEP,DPWH,Region IVA - CALABARZON,,,,Rizal 1st District Engineering Office,Construction /   Upgrading / Rehabilitation of Drainage along National Roads - Secondary Roads,flood_control,10000000.0,"₱10,000,000",clear,specific,0.79,,,,moderate,DBM FY 2026 NEP DPWH Expenditure Program,https://www.dbm.gov.ph/wp-content/uploads/NEP2026/DPWH/DPWH.pdf,775,62,office_allocation,DPWH-2026-060-00628,1,source_linked,Coordinate-extracted from the official PDF; check the source page before interpretation.,Rizal 1st District Engineering Office
DPWH-2026-076-00856,2026,NEP,DPWH,Region VI - Western Visayas,,,,Capiz 2nd District Engineering Office,Construction of By   pass and Diversion Roads,road,10000000.0,"₱10,000,000",partial,specific,0.83,Needs Manual Review,Jev offline data-clarity decision. Check the official source page.,,moderate,DBM FY 2026 NEP DPWH Expenditure Program,https://www.dbm.gov.ph/wp-content/uploads/NEP2026/DPWH/DPWH.pdf,789,76,office_allocation,DPWH-2026-076-00852,1,source_linked,Coordinate-extracted from the official PDF; check the source page before interpretation.,Capiz 2nd District Engineering Office
DPWH-2026-078-00878,2026,NEP,DPWH,Region XII - SOCCSKSARGEN,,,,South Cotabato 2nd District Engineering Office,Construction of By   pass and Diversion Roads,road,10000000.0,"₱10,000,000",clear,specific,0.82,Needs Manual Review,Jev offline data-clarity decision. Check the official source page.,,moderate,DBM FY 2026 NEP DPWH Expenditure Program,https://www.dbm.gov.ph/wp-content/uploads/NEP2026/DPWH/DPWH.pdf,791,78,office_allocation,DPWH-2026-078-00875,1,source_linked,Coordinate-extracted from the official PDF; check the source page before interpretation.,South Cotabato 2nd District Engineering Office
DPWH-2026-088-01074,2026,NEP,DPWH,Region II - Cagayan Valley,,,,Cagayan 2nd District Engineering Office,Retrofitting /   Strengthening of Permanent Bridges,bridge,10000000.0,"₱10,000,000",clear,broad,0.75,,,,moderate,DBM FY 2026 NEP DPWH Expenditure Program,https://www.dbm.gov.ph/wp-content/uploads/NEP2026/DPWH/DPWH.pdf,801,88,office_allocation,DPWH-2026-088-01071,1,source_linked,Coordinate-extracted from the official PDF; check the source page before interpretation.,Cagayan 2nd District Engineering Office
DPWH-2026-091-01107,2026,NEP,DPWH,Region XII - SOCCSKSARGEN,,,,Sarangani District Engineering Office,Retrofitting /   Strengthening of Permanent Bridges,bridge,10000000.0,"₱10,000,000",clear,broad,0.74,,,,moderate,DBM FY 2026 NEP DPWH Expenditure Program,https://www.dbm.gov.ph/wp-content/uploads/NEP2026/DPWH/DPWH.pdf,804,91,office_allocation,DPWH-2026-090-01104,1,source_linked,Coordinate-extracted from the official PDF; check the source page before interpretation.,Sarangani District Engineering Office
DPWH-2026-091-01112,2026,NEP,DPWH,Region XIII - CARAGA,,,,,Agusan del Sur 2nd District Engineering office,other,10000000.0,"₱10,000,000",partial,broad,0.78,Broad Project Title,Jev offline data-clarity decision. Check the official source page.,,moderate,DBM FY 2026 NEP DPWH Expenditure Program,https://www.dbm.gov.ph/wp-content/uploads/NEP2026/DPWH/DPWH.pdf,804,91,budget_line,DPWH-2026-091-01110,1,coordinate_extracted,Coordinate-extracted from the official PDF; check the source page before interpretation.,Agusan del Sur 2nd District Engineering office
DPWH-2026-091-01120,2026,NEP,DPWH,National Capital Region (NCR),,,,Quezon City 1st District Engineering Office,Rehabilitation /   Major Repair of Permanent Bridges,bridge,10000000.0,"₱10,000,000",clear,broad,0.67,,,,moderate,DBM FY 2026 NEP DPWH Expenditure Program,https://www.dbm.gov.ph/wp-content/uploads/NEP2026/DPWH/DPWH.pdf,804,91,office_allocation,DPWH-2026-091-01116,1,source_linked,Coordinate-extracted from the official PDF; check the source page before interpretation.,Quezon City 1st District Engineering Office
DPWH-2026-091-01125,2026,NEP,DPWH,Region I - Ilocos,,,,Pangasinan 2nd District Engineering Office,Rehabilitation /   Major Repair of Permanent Bridges,bridge,10000000.0,"₱10,000,000",clear,broad,0.79,,,,moderate,DBM FY 2026 NEP DPWH Expenditure Program,https://www.dbm.gov.ph/wp-content/uploads/NEP2026/DPWH/DPWH.pdf,804,91,office_allocation,DPWH-2026-091-01123,1,source_linked,Coordinate-extracted from the official PDF; check the source page before interpretation.,Pangasinan 2nd District Engineering Office
DPWH-2026-092-01140,2026,NEP,DPWH,Region IVA - CALABARZON,,,,Batangas 2nd District Engineering Office,Rehabilitation /   Major Repair of Permanent Bridges,bridge,10000000.0,"₱10,000,000",clear,broad,0.78,,,,moderate,DBM FY 2026 NEP DPWH Expenditure Program,https://www.dbm.gov.ph/wp-content/uploads/NEP2026/DPWH/DPWH.pdf,805,92,office_allocation,DPWH-2026-092-01138,1,source_linked,Coordinate-extracted from the official PDF; check the source page before interpretation.,Batangas 2nd District Engineering Office
DPWH-2026-092-01154,2026,NEP,DPWH,Region VI - Western Visayas,,,,Guimaras District Engineering Office,Rehabilitation /   Major Repair of Permanent Bridges,bridge,10000000.0,"₱10,000,000",clear,broad,0.76,,,,moderate,DBM FY 2026 NEP DPWH Expenditure Program,https://www.dbm.gov.ph/wp-content/uploads/NEP2026/DPWH/DPWH.pdf,805,92,office_allocation,DPWH-2026-092-01152,1,source_linked,Coordinate-extracted from the official PDF; check the source page before interpretation.,Guimaras District Engineering Office
DPWH-2026-094-01156,2026,NEP,DPWH,Region IX - Zamboanga Peninsula,,,,Zamboanga del Sur 2nd District Engineering Office,Rehabilitation /   Major Repair of Permanent Bridges,bridge,10000000.0,"₱10,000,000",clear,broad,0.78,,,,moderate,DBM FY 2026 NEP DPWH Expenditure Program,https://www.dbm.gov.ph/wp-content/uploads/NEP2026/DPWH/DPWH.pdf,807,94,office_allocation,DPWH-2026-092-01152,1,source_linked,Coordinate-extracted from the official PDF; check the source page before interpretation.,Zamboanga del Sur 2nd District Engineering Office
DPWH-2026-094-01160,2026,NEP,DPWH,Region X - Northern Mindanao,,,,Bukidnon 3rd District Engineering Office,Rehabilitation /   Major Repair of Permanent Bridges,bridge,10000000.0,"₱10,000,000",clear,broad,0.77,,,,moderate,DBM FY 2026 NEP DPWH Expenditure Program,https://www.dbm.gov.ph/wp-content/uploads/NEP2026/DPWH/DPWH.pdf,807,94,office_allocation,DPWH-2026-094-01158,1,source_linked,Coordinate-extracted from the official PDF; check the source page before interpretation.,Bukidnon 3rd District Engineering Office
DPWH-2026-094-01161,2026,NEP,DPWH,Region X - Northern Mindanao,,,,Lanao del Norte 1st District Engineering Office,Rehabilitation /   Major Repair of Permanent Bridges,bridge,10000000.0,"₱10,000,000",clear,broad,0.81,Needs Manual Review,Jev offline data-clarity decision. Check the official source page.,,moderate,DBM FY 2026 NEP DPWH Expenditure Program,https://www.dbm.gov.ph/wp-content/uploads/NEP2026/DPWH/DPWH.pdf,807,94,office_allocation,DPWH-2026-094-01158,1,source_linked,Coordinate-extracted from the official PDF; check the source page before interpretation.,Lanao del Norte 1st District Engineering Office
DPWH-2026-095-01202,2026,NEP,DPWH,Region IVA - CALABARZON,,,,Laguna 1st District Engineering Office,Widening of Permanent Bridges,bridge,10000000.0,"₱10,000,000",clear,specific,0.82,Needs Manual Review,Jev offline data-clarity decision. Check the official source page.,,moderate,DBM FY 2026 NEP DPWH Expenditure Program,https://www.dbm.gov.ph/wp-content/uploads/NEP2026/DPWH/DPWH.pdf,808,95,office_allocation,DPWH-2026-095-01199,1,source_linked,Coordinate-extracted from the official PDF; check the source page before interpretation.,Laguna 1st District Engineering Office
